"Its like a business hotel. The inside of the restaurant is narrow, so you have to wait in line outside to eat breakfast. Prioritize the function of the hotel, not the customer. Room without meals.",1
"Its nice to have the latest technology, but there were many problems and inconveniences. Also, since the room was a cottage type, I had to go out of the lobby once to go to the room, and I had to go to pick it up myself, so it was quite troublesome.",2
"Its nice to stay so playful that it doesnt end. However, because it is divided into several buildings, moving felt a little troublesome. I think that the concept of the hotel will match if there is a mechanical means of transportation other than walking.",4
"Its not as powerful as imagined, it just looks more novel",4
"Its pretty and its talkative, but I still fell in love with people.",3
"Its really cheap if you stay with H.I.S.s cheap plan Just because its cheap, the grade is on par with a B-class business hotel There is a charge for bed making, and one bed costs ¥1,000. It says that towels will be changed and cleaned, but the bath and toilet were dirty. The light was operated by remote control, but when I returned the next day, the remote control was gone.",2
"Its still new and clean, but if you take the wrong route, there are many stairs and its difficult if you have a lot of children or luggage. There is no guide around that area, so I think its a disadvantage of an unmanned hotel. The breakfast was delicious, but because there were students on a school trip, the best time was crowded and difficult to use, and it was hard to move to a different time than usual with small children. The Japanese-style room was clean and the bath was spacious, but there are steps, so Im worried about small children. However, the price is cheaper than other hotels, and it was nice to be able to access the garden directly from the garden!",3
"Its very convenient. You can walk directly into Huis Ten Bosch. When you walk back at night, there is a small section that is relatively dark. Afterwards, there is a large lighting area that looks very beautiful. The restaurant is clean, the robot counter is very interesting, the children are very happy, and the breakfast is healthy. It’s delicious. The food from the vending machines in the park is delicious. You can eat it when you’re hungry when you go back to the hotel at night. The only inconvenience is that the free parking lot is not next to the hotel, and you need to walk for a while. It’s very inconvenient for people with luggage and children. As foreigners, we dont know where the free parking lot is, so we parked in the paid parking lot next to the hotel that day.",5
"Ive been here more than 10 times and its still fun. As the slogan says, a hotel that keeps changing, so every time I come, something is increasing. No matter how many times you go, you will never get bored. I think its wonderful.",5
"Ive never heard the voices around me, so its a quiet image. The interior is simple and nice. Last year, there was Chuli in the middle and the lights were turned off, but this year there was no robot. Its a pity❗",4
"Laundry was missing, housekeeping in the room also left something to be desired !!! Full breakfast we had to wait !! Normal rest! I found the lighting in the room dim !!!!",3
"Located about a 5-minute walk from Huis Ten Bosch, it is extremely convenient, but I thought it was expensive for a simple room. Well, its cheaper than other official hotels, but I dont think its worth it to go just for the robot.",3
"Located near Huis Ten Bosch, there is a free parking lot exclusively for guests. There is also a shuttle bus from there, but it takes about 7 minutes on foot. Dinosaurs and android robots will accept it, but human staff are also resident, so if you have any questions, they will respond. You can enter the guest room with a card key and a face recognition system, rumba and an automatic lawn mower work, and the building is fashionable as a designer property. The dining room was clean and delicious.",5
"Location is the best, but it was fun to try variously without relying on people",4
"Lots of robots, but restaurant space is a bit small",4
"Many breakfast buffets are good! Bed, pillow very comfortable!",4
"Many new items, young people have fun, do not meet staff from check-in to check-out, staff service good when eating.",3
"Many robots can be enjoyed, but I thought convenience stores were inconvenient for card payments only. In the karaoke box, even though the voices were leaking outside, everyone was singing loudly without noticing. The breakfast had a lot of variety and was delicious. Difficult to find parking lot. I stopped at Times 24 at the hotel front desk, and an extra charge was taken.",4
More feeling on the high techinolgy of service.,4
My grandson was curious about the automatic lawn mower.,4
"My husband has a walking problem and I happened to be able to make a reservation for an electric cart that only had one Huis Ten Bosch. Can I make a reservation for disabled parking? I asked in advance. He told me that the hotel would prepare a wheelchair in the park so that it could be used at the hotel and secure a parking space for the disabled. On the day, there was a need, and my husband only checked in and had to go to the hotel from the park with an electric cart. I was worried because there were many hills and tried to call, I got to the hotel without problems. Surprisingly, you can move around the hotel while riding the electric cart! ! In the room closest to the lobby, it was very helpful. I was able to rest comfortably and slowly in the room. We were more comfortable than the hotel Europe. However, moving from the hotel to the park is OK with an electric cart, but it is not recommended for wheelchairs because there is a steep slope near the entrance of the park. It costs 300 yen per person because a cart taxi enters the hotel, but it feels special because it passes through places where people can not walk.",5
Nearby activities: 隣接したところ。宿泊の棟の場所によっては、やや歩く。フロント棟からは、、降って５分かかるかな、、 Rooms : 3/5 | Service : 2/5 | Location : 4/5 Hotel highlights Great value … More,4
Never been,1
"Never go to Huis Ten Bosch. I have taken more than 400 overseas business trips for work. I made a reservation because it looked interesting. 10/21 Moved from Shin-Kobe. Due to the earthquake, the Shinkansen was delayed and we arrived at Hakata around 6:30. There are no direct trains at this hour. I took a detour on another route and arrived at 20:20. The hotel restaurant is closed at this time, and you cant even get a decent meal. 27,000 yen per night I had no choice but to buy a lunch box at a convenience store and headed to the hotel. The shuttle bus ends at 19:00. Its raining outside. Normally, I thought that there would be traffic in the hall during the time when the train was moving, but it was naive. If you follow the signs, you cant see anything that looks like a hotel, so call the front desk. I proceeded as instructed, but there is no hotel. I proceeded in the direction indicated by the arrow, but the display disappeared on the way. Even if you look at the whole map, there is no display of the hotel. Its raining outside. Luggage in both hands. I was able to check in at 9:30pm. I dont know what to evaluate. I would like to cancel and get another hotel and get a refund, but I cant do that because I have a companion.",1
"Never meet an employee at check-in or check-out. I feel very uncomfortable... But the room is comfortable and adequate. I just have a feeling that cospa is not good. The scenery of Huis Ten Bosch was very beautiful. Also, there is no elevator because it is a two story building. Its easy to come and go from room to room. The iris recognition of the eyes is also amazing, there is no need to carry a card. For access to the essential Huis Ten Bosch, you can walk to the back of the hotel and enter the adventure park in 1 minute. It was instant if we took patrol bus between hotel guest parking lot and hotel. I am very satisfied overall.",5
New hotel with tech. Nice place to try service without human.,4
New hotel. The convenience store in the hotel is only for credit cards. Room is normal.,5
"Nice hotel But mostly you have to check in/out , carry things by yourself",4
Nice place but technology needs improvement,3
"No good points. I thought it was a little strange and interesting, but the service is bad and its annoying",1
not good.,1
"Novel and novel hotel, check in self-service interaction with robots, comfortable living and eating, easy to enter the park, great accommodation experience",5
"Novelty, simplicity, comfort, technology.",5
Official hotel in Huis Ten Bosch. I was thrilled at the hotel!!,5
"Only lobby is impressive, room is small and far from lobby. The “far” means get out and walk long distance without roof. And unlucky me came on a heavy raining day! Can you imagine holding a umbrella and pull the case to find out the umbrella stand is inside the room????? Well now the floor in the room got wet by the umbrella, and the hand wash place is far from the toilet too!!!! With such no view garden I’d really appreciate if they could have made the room bigger! BTW, the parking lot is not free.",1
"Only used the lunch buffet. The menu had just the right variety for me and was very tasty. Also, I would like to use it when I come to Huis Ten Bosch.",3
"Overall it was clean, high tech and very good. However, I feel that it takes time because I have to call when something happens.",4
"Paid parking is available in front of the hotel. There is a pick-up car from the Huis Ten Bosch parking lot. Check-in with a touch panel floating in the air, a receipt with a room number and a card key will come out. It was a box type room, and the room was comfortable.",3
"Parking lots nearby are expensive! It was 1650 yen for 24 hours, about 300 yen for 1 hour at the time of posting. If you think about the cost, the truth is that you dont want to leave the garage if you stop. Well, its fine, but if its this expensive, I want you to write it big. It gets in the way of a pleasant trip.",2
"Personally, because I like these new things, I had a good time. I was able to experience a new trial (weird bar and 3D touch panel) and I enjoyed it.",4
"point of dissatisfaction ① The parking lot also takes money from the guests, and it is quite expensive at 1650 yen. Rip off. There is a free parking lot, but its a bit far, and there seems to be a bus from there, but the number is limited and it doesnt leave when I return from the trip. Its the first time Ive suddenly felt depressed at a hotel that heals the fatigue of my trip. ②You have to go outside to go from the front desk to your room. Its winter, so its cold, and if its raining, its even worse. (3) The hotel itself has no particular changes other than those advertised in advertisements. ④ I dont know if its Huis Ten Bosch cooperation, but various price ranges are expensive, and even a little amenities cost money. It was a provocative hotel. There is no repeat, and I do not recommend it. Its not worth coming just to see it in a video or something and think its amazing.",1
pretty,4
"Pros: Fast check-in and check-out, modern face recognition for room keys. Bad points: The room is too small w, various inconveniences. It feels like a simple hotel just to sleep, there will be no second time.",2
Proximity to theme parks with shortcuts in and out of parks,4
Qiuli sauce is super cute,4
Quite cool but not as amazing as expected. The rooms are really just normal rooms (although tuli chan is very cool). Perfect if youre going to the Dutch theme park as there is direct access from the hotel.,4
Reasonable hotel. breakfast was good,4
"Recommended if you go to Huis Ten Bosch. If you expect everything to be a state-of-the-art robot hotel, you might be disappointed. If you have children, I think you can enjoy it a little, but its not that much amusement, so if you cant stay cheaper than other nearby hotels, or if you didnt want to stay at least once, I wouldnt recommend it.",3
"Relatively cheap option, slightly poor soundproofing, great breakfast.",4
Robohon Orchestra How nice,5
Robot check in and out,5
"Robot check in works after the reservation was changed to how my passport displays my name (incorrect order). The room was comfortable. Chu-ri robot in room was not very responsive when talked to in English, and entered quiet mode by itself mid sentence. Our own siri and Google was more helpful. The novelty is the selling point.",3
"Robot Cloaks and Porter Robots are not moving, and the robots voice recognition in the lobby is useless, and the rooms mobile robot is free to talk out freely and it was totally useless.",1
"Robot counter service ~ very special, but only book room card and check-out card ~ there is a lot of room for improvement",3
robot hotel. want to go.,3
robot is amazing,4
"Robot reception is unique. It is a clean facility. During the busy season, if you dont book early, you wont be able to get it. Breakfast restaurant was very good. A little walk from Huis Ten Bosch.",4
"Robot theme hotel, good! The robot tulip doll in the room is cute but dumb! Although the room has a second floor, there are elevators and sloped walkways to facilitate pushing suitcases. The only downside is that there is no convenience store nearby. If you want to eat in a restaurant or in the fort, the nearest convenience store is at JR Hotel. There is a shuttle bus from the hotel to the entrance of the fort, and it takes about 15 minutes to walk to the entrance of the fort",4
Robots ... people ... all in half and can not cope with anything ... sorry,1
"Robots are not high-performance, but if you touch them loosely, its pretty interesting.",4
Robots as staff excellent,5
Robots malfunction,1
Rooms are usually clean and in some places I can see a little in the park. There are vending machines nearby and from the park It is near or in a convenient place. A hotel with a clean atmosphere and breakfast venue The reception is also interesting A calm atmosphere no matter where the room is,5
Rooms: 若い人にしかうけない Hotel highlights Romantic … More,1
satisfaction,5
"Shantou ~ room is too small, the robot inside the house often fails, and often answer questions, the door lock identification system often inexplicable fault ~",3
"Since it is unattended, it can be used comfortably without having to be weird.",5
Smart convenience store and zone are good,5
"Sound leakage is too severe. Footsteps until midnight? You will continue to hear a sound like. I thought it was a child in the room directly above, but looking at the reviews of other people, it seems that the sound of all the rooms on the upper floor is leaking out of the cylinder. I made a phone call to the front desk unbearably, but I finally got connected after calling 4 times, and the telephone response was less than a part-time job and attitude. There were many other dissatisfactions, but I was decisively angry with this sound problem, so I wrote it. Is the person who writes a good review the one who stayed on the second floor? I think. We will never use it again, and we recommend staying at another place even if it is a little expensive. It was a really strange hotel. I want you to return the money.",1
Stayed because my nephew insisted,5
"Stayed here again yesterday. I used it on a group trip this time. The room type is a deluxe Japanese-style room on the first floor. We stayed with 4 adults, but the size was just right. good point ・Clean and spacious ・There is luggage space ・ The bath is large enough for two adults to enter together ・Is the water quality of the bath water good? (soft) ・Domtorn and Ferris wheel can be seen from the balcony of the room ・Close to Henn na Hotel entrance and breakfast venue ・ Still cheap ・ The staff at the breakfast venue are very kind and polite bad point ・The sound of footsteps on the upper floor is quite noisy. ・Part of the breakfast menu is not delicious ・Because it is cheap, there are quite a lot of families and foreign customers. ・Its a type where you take off your shoes, but its inconvenient because there are no slippers when you go out for a while. ・Times in front of the hotel is expensive at 330 yen per hour. A friend couple and my husband who stayed for the first time seemed to be satisfied. Im sensitive to sound, so I was a little stressed by the footsteps on the upper floor, the loud voices of foreigners, and the loud voices of families. Other than that, I am generally satisfied. I stayed in two types of rooms last time and this time, but I have the impression that each room is hit or miss.",4
"Stayed in a Japanese-style deluxe room. I was surprised and excited by the reception when I entered. I waited about 10 to 15 minutes because of a system error, probably because it was the first time in a while since the end of self-restraint, and it was time for dinner. The room is very clean! There was too much area, and cleaning was perfect. However, there are few amenities, and there are no sponges to wash the body or simple slippers. I thought that if I could tell the receptionist, I could buy it at a smart convenience store and go to the room. Its a pity if it rains because you have to walk outside from the reception to the room. But the scenery was beautiful and I had fun along the way! Breakfast is very delicious at the natural food restaurant and the volume is perfect! The staff was also kind (^-^) I enjoyed my first family trip!",4
"Stayed in August 2020. This is an inconvenience. It gets wet when its raining. It is difficult to walk with an umbrella with a large baggage and avoid a puddle. Especially if you have children. There was only one coin laundry in one place, so it was difficult to use. A fairly expensive setting. Moreover, there is no money changer and the vending machine happens to run out of money. In the rain at night, it was stressful to go to the front ridge on a pitch-black road with few lights. Even though its a new building, I can hear the footsteps of the other floors. Its a good impression to have separate bath and toilet. However, since it is a sensor light all over the room, it disappears even when you do not want it to disappear, which is frustrating. For breakfast, measures have been taken due to the influence of corona, and the employee puts what the customer has selected on the tray. However, the number of employees was too large and crowded. Others commented, but the free parking lot was far away and it was raining so I stopped it nearby but it was 1650 yen. I dont want to recommend it to anyone because it is too inconvenient.",1
"Stayed on 2/11/2019 The room was spacious, clean and very comfortable. I was with my children, so they were very happy. I was a little worried that the footsteps of a cheerful child echoed in the space under the floor, and I was a little worried that I might be annoyed by the surrounding guests, but I think this is a problem of discipline. The bath is a unit bath, and the size is 1616 or 1414? I think its a clean choice. The toilet was separate and had a shower toilet (Panas Arauno). The toilet is large enough to accompany a childs toilet. The network is fairly fast and downloading videos is a breeze. The outlet in the room was USB compatible, so no charger was needed. I felt that this area was very advanced. I think that travelers from overseas will be very helpful. Amenities must be purchased from the vending machine at the front desk. Note that there is no toothbrush! There is a strange bar and convenience store in the front building, but there was nothing to see other than the curiosity. Since this is a hotel with a new concept, if we can work a little harder to narrow down our ideas, the number of guests who want to stay at this hotel may increase. Robbies robot performance also lacks novelty. As it is now, I have the impression that the product power is half-hearted. Since it was a plan without breakfast, I was looking forward to going to eat Sasebo burger in the morning, but my child got hungry, so I decided to eat at the hotel. In that case, the cost is 2200 yen / adult It was a pretty bullish pricing. The content was a buffet, but the number of items is small. I took a picture when I left, so Ill upload it.",3
"Stayed one night with a national travel assistance. I didnt know what to do with my vaccination certificate and ID card when checking in, and if I played Dinosaur many times, I would make a series of errors... The procedure related to the support split was a manned response at a place away from check-in. So it was a vaccination certificate, filling out a discount application, and issuing a regional coupon. After that, it was the check-in procedure and the issuance of the card key. There is no particular explanation of the facility, I checked the instructions on the envelope myself. The room was clean. There is no drink or water in the refrigerator, so I think you should bring it in. Also, the number of parking lots is limited, so I think its good to secure a spot early. In addition, it is hotel where we want to stay at.",4
"Strange hotel I was surprised I thought it was a dormitory for people working at the construction site Shoboi Weekly Mansion Wards of psychotic patients For the first time, I stayed in a toilet paper room that was decreasing after someone used it There is no elevator There is no porter who will carry the luggage Parking lot is Times 24 If it is called Japans first robot hotel I wondered if there were enough robots to carry my luggage Just buy a ticket on the touch panel like an unmanned ticket machine at the station No robots It is too far from the guest parking lot of Huis Ten Bosch It is impossible for people with luggage Perhaps just built near Huis Ten Bosch I usually think that it is a dormitory use of students and uncles at the construction site There is no cheaper construction than this TV is not in front of the bed It is attached to the side wall on the toilet side Its a rare 14 inch or 17 inch small TV nowadays Probably a wiring relationship How do you look sideways? I do not think about the customer at all The lowest ranked room without love, which has achieved thorough cost savings excluding all services It is better to remember who is the owner who does this kind of work People without love have no love whatever they do There is a translation and I will be staying at such a place, I will never stay again in my life If it is Nagasaki, the rent will be 20,000 yen or 30,000 yen a month if it is this size 40,000 yen will not do A place like 1000 yen a day There is a certain extent to making a fool of the customer I felt very sorry and lonely Although I love Nagasaki, I want you to get out of Nagasaki",1
"strange? A rather interesting hotel. There is no conversation, so its lacking in the fun of the trip (lol) The building is beautiful and stylish! However, since it is prefabricated, there is a building that shakes when jumping in the room.",3
subtle,2
"Super interesting robot restaurant, robot service is very novel very special hotel Those who like early adopters can try it",5
Surprisingly normal,3
"Terrible service, the front desk robots were not working and the staff did not do much to alleviate the swarm of tourist coming in from the cold to check in. Staff had a poor command of english for an attraction that boasts about their european themes and was unable to help tourists who could only speak english. Wifi in the room was not working at all. Passport scanner at the check-in counter was down, leaving overseas tourists who need to scan their passports stuck. The holographic menu of one of the check-in counters is wonky at best, doesnt detect inputs on its “buttons” properly and was a little cut off on the left side. Staff showed very little empathy in helping the check-in process while the lobby was getting overwhelmed with more tourist coming in. Entire check-in process took more than an hour. Not recommended and as other reviewers have noted, the robots are just gimmicky.",1
"That was weird. It is a new and clean hotel. From naming, there were many children. The proof of the room was perceptive and felt nervous to me. Did you turn off the sensor with the remote control? It is unknown whether it is the sound of childrens footsteps or the sound of rumba in the corridor, but there was a buzzing noise in the middle of the night. The buffet breakfast was also delicious. The front desk and the stand are unmanned! high tech! ! Please stay by all means.",4
"The accommodation was good, but when I asked for tourist information, it was good that they were kind, but I was in trouble because I couldnt catch a taxi for a while in the heat because it was a completely different place from my purpose.",3
The AI robots always spook me in a confusing way. Nice ambience.,5
The area is so large that you cant finish playing in one day,5
"The bath was very clean and spacious, which was very good for me who wanted to enter in a private room! I knew in advance that there werent enough amenities, but there really wasnt anything! Lol Also, I was very worried about check-in. Characters floating in the air, not a touch panel? I press, but I couldnt press it easily and it seemed that I couldnt make it in time for the meeting time. I wonder if its okay ... After that, I was really in trouble and pressed the call, but no one came at all w",2
The buffet has a wide variety of items and is easy to take,5
"The building and rooms were nice, and the breakfast was delicious. Robots are fun too. It was good to think that customer service is good again.",5
"The check-in system is fast and easy. However, the jumble of spectators makes it look horribly crowded. There was one front desk staff member, but quite a few people were hanging out near the front desk, so I couldnt keep up with the collection.",2
"The children looked happy, but the convenience store didnt work well for face recognition, and eventually they got the key open. I can not read the item. I do not open the key after shopping. Chu-chan also responds badly. There are too few guidance than anything. If the hotel staff is smaller than usual, it should be easier to understand than a regular hotel. I do not know which entrance to the Early Park Inn, and there was a signboard when the rental cycle is discounted, but I do not know how to discount it. Need improvement.",3
"The children were frightened by the robotic dinosaur at the reception, but they wanted to see it.",4
"The concept of design and robot service is interesting, and the entrance for guests to Huis Ten Bosch is convenient, but there were many system glitches, and both dinosaur check-in and face recognition as a room key could not be used. I wanted to stay for a long time because it is a high-tech hotel, but in the end it was disappointing to check in like a normal hotel. Also, the parking lot is inconvenient, the footsteps in the hallway are very noisy, I couldnt stay comfortably, and the price wasnt cheap, so I probably wont use this hotel for a while until it improves. I wouldnt recommend it.",2
"The dinosaur at the reception was exactly what you saw in the media. Is it a normal hotel? I thought. You can enter Huis Ten Bosch 15 minutes before opening, or you can rent a bicycle at a reasonable price. Next time, I would like to stay overnight and take a break on the way to enjoy Huis Ten Bosch. The negatives are that the lighting in the room was difficult to handle, and the face authentication registration was a little troublesome (although there was a normal card key). The new system will be difficult, but I hope you will continue to do your best as a hotel that surprises you. I still want to use it.",4
"The ends of my hair and tissues were falling off, and at first I thought, Is that why its weird? You must be negligent... I like dinosaurs so the reception was fun",1
"The entrance of Huis Ten Bosch is close, so you can play until the closing time. I liked the scent of the wood. Breakfast is also delicious.",5
"The environment is clean, the bed is very comfortable, the breakfast is naturally nutritious and delicious, 5 minutes away from the round area",5
"The environment is very clean and I like it, and the breakfast is delicious",5
"The fact that the number of staff members can be reduced by robotization has been a topic for some time now. I stayed for the first time, but honestly I expected something more smooth. I think that the robot and the operation feeling at the time of check-in, and the concierge by the tablet and AI in the room can further improve in terms of UI and usability. There is not a lot of dissatisfaction in the room itself, so if you want to sell robots, you want to find something more obvious.",3
"The feature is the robot, the most useless is also the robot",3
"The front desk was very accomodating. The face recognition for unlocking your room was the coolest. Very well trained personnel, in my opinion. We had a very large suite. The rooms are kept very clean. The best feature is the convenience. Have all the facilities you can expect for such a hotel.",5
"The front desk, the robot corresponds perfectly However, I do not know whether the robot was cleaning in the room, but it was disappointing that the fly was dead on the floor (^ _ ^;)))",3
The front robot has no role! Morning buffet was good.,3
"The good point is that the concept is novel and there is no fun in other hotels. The place where breakfast is so delicious. Bad places are hard to understand and unkind. When there is any trouble, I still suffer when there is no human staff. When I finally thought I could call the staff, I was not apologetic. In addition, if I was going to deposit my luggage, I was asked to deposit it at the coin locker before check-in and it took 700 yen. I was really unkind and surprised. Also, when I was lying on the bed in the room, the sound of walking in the room rang. The hotel itself is clean and clean, and it is good in nature, but it is not good as an overall impression. Many times I was uncomfortable. I will never repeat this hotel again. It will be another if it improves it.",2
"The good thing is that the breakfast buffet is delicious. The rooms are also beautiful. But the staff is not good. I sell unmanned people, but I have to stay at the hotel for work, so I cant check in unless I have staff support, but I want you to think a little more and figure out who is going to stay. after. Even in the building on the second floor, there is no elevator, so the suitcase is heavy and it is very difficult. So honestly I dont want to stay here.",1
"The guidance of the robot is interesting. However, the hotel staff who were in the backyard were looking for embarrassingly taking off boarding time and were looking for the final stage 77 of the naval school needlepoint branch school or 76 or seven cherry tree trees after seventeen I was relieved to thank you for guiding me to the planted monument. The staff of the Nikko hotel next to it does not know. The stillness of the surface of the sea of ​​Hatsuo Bay is still remembered. Also, I saw the surface of the morning sun Hui Bay.",5
"The hot water in the bathroom doesnt get warm. You can only shop at convenience stores in the hotel with your smartphone or card. I felt that all the guests were not conscious of it, focusing only on being an advanced hotel.",1
"The hotel and rooms were clean and nice. The robot service was new and the children were delighted. There was a foot massager rental service, but it seems that some people couldnt use it because there werent many. I felt that it was a hotel where you can get enough cost performance if you dont want much.",4
"The hotel here looks very beautiful. Just a wall or ceiling? The floor on the second floor is thin and the footprints can be heard normally. I can hear the voice of my neighbor so much that I can talk with him. Its worse than Les ○ Palace. People who want to relax at the hotel should stop. I tried to call the front desk, but I didnt put it down. He was a polite employee when he told the contents from his mobile phone. From the contents, the accommodation cost is high, is it a strange hotel made cheaply anyway? What does a strange hotel mean? Is that all right? Check out at Frustrated MAX.",1
The hotel I stayed on the 15th and 16th,3
"The hotel is great but the breakfast is quite crowded depending on the time of day and there is a wait. Furthermore, the staff came when I finally ate, and I immediately cleaned up the empty dishes and I did not feel like eating slowly.",4
"The hotel is new and clean, and the sound insulation is great!",5
"The hotel is new, but if you want to park your car for free, you have to go to the hotel in the Possenburg parking lot for 10 minutes, and the parking at the door is 300 円 1 hour!",3
"The hotel itself was very clean and responsive, but the family staying next door was so noisy that I couldnt sleep. From 21:00 to around midnight, I called the front desk with a slapstick and noisy voice, but it seemed that they responded, but it didnt change. Its the first time for me to have a thin wall, so Ill never stay there anymore. Breakfast is delicious, but the variety is less than normal even though it is a buffet. There are few and there is nothing specially delicious. In the bathtub of the room, my hair was stuck to the bathtub, and I wondered if I was cleaning it.",2
"The hotel of the rumor that the robot does the reception. It is good to stay at Huis Ten Bosch. Strollers that can be rented in the harbor zone in Huis Ten Bosch are taken out to strange hotels and can be returned as they are. However, it seems that you dont know the reception robot dinosaur to return it, and I asked for a human response. The accommodation wing is beautiful. Rooma cleans the aisle. The stroller could not go to the room because it was a ridge without a lift to the second floor.",3
"The hotels facilities are novel and technological, the rooms are spacious and the bathrooms are large, and the beds are very good to sleep. You can park for free in the parking spaces of the designated Huis Ten Bosch residences (you can pass the card when you check out)",5
"The huge Tully robot in front of the entrance is interesting. At first, it is difficult to use this hotel, but it is fun if you can get used to it. It was nice to have an extraordinary feeling.",5
"The idea of ​​closing the reception is interesting, but it is difficult on rainy days because there is no roof until you reach the entrance on the second floor. Also, the hotel is small.",3
The idea of ​​robots doing all the hospitality is interesting. I think that it is fashionable to have a cottage style.,5
"The interesting facility itself was very beautiful. But Tuli-chan, who speaks at the bedside, answers me a bit loudly.",3
The interior is stylish and nice! Its nice because the breakfast place is nearby and its a buffet. I wonder if it took a while to check in. Its cheap and nice at a hotel in Huis Ten Bosch!,4
The interior was beautiful and the facilities were perfect!,5
The kingdom of light at night is beautiful,5
"The lobby was separated from the room, and it felt like an apartment. The quadruple room had a separate toilet and bath, which was great. The triple room has the same toilet and bath. The place to eat is also in a different building, so you will have to walk.",4
"The location is the best part of all. I go into the room, and it is standard nice new hotel room. The room itself was hotel standard clean. The services absolutely are the best in the region. Stars while it is new n hopefully they will make it more non.",5
The location of the hotel is difficult to understand The ridge of the room is divided into several places If you go to the front desk I have to go out once Is it the worst on a rainy day? Unmanned smart convenience stores Because it is only in the front inconvenience,2
The name was strange but it was a nice hotel with a calm atmosphere,3
"The noise of the next room is quite good, though it is new and beautiful. Its compatible with robots, but when you call the front desk, people get out and its a very polite response 😅 The breakfast buffet is full of staff and whatever you eat is delicious !! Moth Worth staying",4
"The parking lot in front of the hotel is charged. The hotels parking lot is near the entrance of Huis Ten Bosch and it seems to be a free bus or a walk from there. If you think about the flight, you will be parked in the front of the toll parking lot. The room is quite small, and the traveling line collides with the traveling companion.",2
"The parking lot next to the hotel is charged, but if you park at the visitor center (?) and use the tour bus, the parking ticket will be processed for free (self), so dont forget it.",4
"The parking lot on the premises is 1650 yen. If you park at the Huis Ten Bosch parking lot, the ticket is issued at the hotel and is free of charge. Or it is better to park at the Huis Ten Bosch free parking lot. There is a shuttle bus depending on the time. There is a free bath operated by Huis Ten Bosch. People come in from nearby hotels, so its crowded. There is no equipment such as makeup remover and milky lotion cosmetics, so there is a charge",3
"The person on the front desk is strange. I may have changed but, when considered in calm, all self-service",4
The point is a self-service hotel. The room is clean and comfortable.,4
The porter robot is interesting.,4
"The price was a little over 15,000 yen for two people, so I thought it was reasonable. The room was clean and spacious, so Im satisfied. Also, robots have been introduced, so I have less contact with people, which I think is a plus in this corona crisis. It is written that the price should be lower because other people will introduce robots and labor costs will be cheaper, but it seems that preparing that many robots is a considerable capital investment. , I thought it was a reasonable room rate. I will be using this again.",5
The reaction of the robot named Chuuri-chan is not good enough,4
The reception is in the lobby and the friendly and helpful service makes this hotel one of the best in the world. I slept there in June 2015. Four years ago everything was automatically 5 stars,5
"The reception of the robot was new, but still felt a little inconvenient. I think that it was interesting that the key of the door registers the eyes.",4
The receptionist robot broke down and the receptionist came out and there was no sense of a strange hotel,1
"The receptionists older sister robot was really real (laughs) Personally, its this time of the year (although the staff is in the back, of course), I thought it would be possible even if it wasnt interpersonal, and if you stay overnight, this spec is enough. The breakfast buffet was also delicious! It is also very good that you can soak in the bath instead of the unit bath ☆ Regarding the noise, I didnt mind at all because it was on the 2nd floor and I stayed on Thursday.",4
The recognition rate of voice recognition robots is low. The robot porter doesnt deliver packages to B building. There are no elevators or escalators in Building B. Not as automatic as I expected.,2
"The restaurant aura is closed for dinner, probably because of COVID19. It was a terrific dinner of vending machine snacks and drink dinner in the facility. By the way, the kanji name of the person who made the reservation is also wrong, and there is no next! !!",1
"The restaurant is very simple, the space is small, the breakfast is traditional Japanese, delicious",3
The restaurant next to Henn-na Hotel is a buffet-style restaurant. It was a healthy and delicious place with vegetables grown in the restaurant and millet rice.,4
"The robot counter is special but it will be a little less warm The hotel looks like a container house The interior of the room is not big, the style is simple and comfortable The dinner company is an all-you-can-eat About 1000 is not cheap The main dining bar is small not many dishes If you go by yourself, you probably wont choose him~ Breakfast is served at the same location Its not bad to make a sandwich yourself",4
The robot is difficult to understand the guidance,1
"The robot placed on the bedside was not working and was not helpful, but the location was good, clean and comfortable.",5
The robot was at the reception and it was interesting.,5
The robots are temporarily closed but humans are working 😄 and theyre kind.,4
"The room and bath are spacious and perfect, but the TV was small for the room",4
"The room and bathroom are spacious and beautiful. HTB can be easily entered on foot, which is convenient.",5
"The room can be recognized by the face, a nice place",4
The room door can be specially set for facial recognition. Simple breakfast.,4
"The room feels good and the robots are interesting. However, the employees response was disappointing. I felt sorry for the night of making memories. It may happen to happen, but I will not stay again.",2
"The room has a large bathroom and a separate toilet, which is easier to use than going to the hot springs by bus. Even though the room was spacious and fully occupied, I didnt notice any noise from other rooms. Clean. Breakfast was also prepared, including baby food, and I was satisfied enough.",4
