,날짜,PM10(ug/m3),PM2.5(ug/m3),o3(ppm  ),no2(ppm  ),Unnamed: 5,co(ppm  ),아황산가스(SO2),Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,date,time,Date_Time
258,2022-01-20:08,46,29,0.002,0.05,0.050,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,08,2022-01-20
259,2022-01-20:07,41,26,0.002,0.048,0.048,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,07,2022-01-20
260,2022-01-20:06,38,23,0.002,0.044,0.044,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,06,2022-01-20
261,2022-01-20:05,37,22,0.002,0.045,0.045,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,05,2022-01-20
262,2022-01-20:04,36,22,0.007,0.036,0.036,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,04,2022-01-20
263,2022-01-20:03,39,22,0.015,0.025,0.025,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,03,2022-01-20
264,2022-01-20:02,40,22,0.011,0.032,0.032,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,02,2022-01-20
265,2022-01-20:01,42,24,0.017,0.028,0.028,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-20,01,2022-01-20
266,2022-01-19:24,42,28,0.014,0.033,0.033,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,24,2022-01-19
267,2022-01-19:23,50,30,0.018,0.029,0.029,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,23,2022-01-19
268,2022-01-19:22,56,34,0.026,0.021,0.021,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,22,2022-01-19
269,2022-01-19:21,41,35,0.03,0.018,0.018,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,21,2022-01-19
270,2022-01-19:20,42,38,0.025,0.028,0.028,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,20,2022-01-19
271,2022-01-19:19,50,42,0.009,0.049,0.049,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,19,2022-01-19
272,2022-01-19:18,51,38,0.003,0.059,0.059,0.7,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,18,2022-01-19
273,2022-01-19:17,39,30,0.004,0.054,0.054,0.7,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,17,2022-01-19
274,2022-01-19:16,39,27,0.003,0.054,0.054,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,16,2022-01-19
275,2022-01-19:15,39,26,0.007,0.046,0.046,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,15,2022-01-19
276,2022-01-19:14,44,28,0.012,0.038,0.038,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,14,2022-01-19
277,2022-01-19:13,47,32,0.009,0.044,0.044,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,13,2022-01-19
278,2022-01-19:12,42,33,0.005,0.049,0.049,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,12,2022-01-19
279,2022-01-19:11,38,33,0.003,0.052,0.052,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,11,2022-01-19
280,2022-01-19:10,41,32,0.003,0.052,0.052,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,10,2022-01-19
281,2022-01-19:09,41,28,0.002,0.054,0.054,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,09,2022-01-19
282,2022-01-19:08,38,24,0.002,0.054,0.054,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,08,2022-01-19
283,2022-01-19:07,36,21,0.002,0.054,0.054,0.7,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,07,2022-01-19
284,2022-01-19:06,34,22,0.002,0.051,0.051,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,06,2022-01-19
285,2022-01-19:05,38,24,0.002,0.05,0.050,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,05,2022-01-19
286,2022-01-19:04,44,27,0.002,0.05,0.050,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,04,2022-01-19
287,2022-01-19:03,49,29,0.002,0.052,0.052,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,03,2022-01-19
288,2022-01-19:02,45,28,0.002,0.056,0.056,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,02,2022-01-19
289,2022-01-19:01,38,26,0.002,0.056,0.056,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-19,01,2022-01-19
290,2022-01-18:24,45,22,0.002,0.056,0.056,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,24,2022-01-18
291,2022-01-18:23,44,21,0.002,0.062,0.062,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,23,2022-01-18
292,2022-01-18:22,41,21,0.002,0.056,0.056,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,22,2022-01-18
293,2022-01-18:21,42,19,0.002,0.052,0.052,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,21,2022-01-18
294,2022-01-18:20,39,18,0.004,0.052,0.052,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,20,2022-01-18
295,2022-01-18:19,37,16,0.004,0.054,0.054,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,19,2022-01-18
296,2022-01-18:18,46,17,0.012,0.039,0.039,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,18,2022-01-18
297,2022-01-18:17,46,17,0.019,0.031,0.031,0.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,17,2022-01-18
298,2022-01-18:16,32,12,0.02,0.032,0.032,0.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,16,2022-01-18
299,2022-01-18:15,21,11,0.026,0.022,0.022,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,15,2022-01-18
300,2022-01-18:14,24,15,0.029,0.017,0.017,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,14,2022-01-18
301,2022-01-18:13,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,13,2022-01-18
302,2022-01-18:12,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,12,2022-01-18
303,2022-01-18:11,38,21,0.014,0.035,0.035,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,11,2022-01-18
304,2022-01-18:10,38,20,0.013,0.032,0.032,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,10,2022-01-18
305,2022-01-18:09,40,17,0.006,0.037,0.037,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,09,2022-01-18
306,2022-01-18:08,36,15,0.003,0.041,0.041,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,08,2022-01-18
307,2022-01-18:07,34,15,0.002,0.045,0.045,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,07,2022-01-18
308,2022-01-18:06,34,14,0.002,0.04,0.040,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,06,2022-01-18
309,2022-01-18:05,34,15,0.005,0.037,0.037,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,05,2022-01-18
310,2022-01-18:04,35,14,0.012,0.03,0.030,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,04,2022-01-18
311,2022-01-18:03,34,13,0.022,0.018,0.018,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,03,2022-01-18
312,2022-01-18:02,36,12,0.024,0.016,0.016,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,02,2022-01-18
313,2022-01-18:01,37,11,0.025,0.017,0.017,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-18,01,2022-01-18
314,2022-01-17:24,36,12,0.025,0.017,0.017,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,24,2022-01-17
315,2022-01-17:23,32,11,0.027,0.016,0.016,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,23,2022-01-17
316,2022-01-17:22,25,10,0.027,0.017,0.017,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,22,2022-01-17
317,2022-01-17:21,26,10,0.028,0.018,0.018,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,21,2022-01-17
318,2022-01-17:20,31,12,0.028,0.018,0.018,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,20,2022-01-17
319,2022-01-17:19,26,12,0.023,0.024,0.024,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,19,2022-01-17
320,2022-01-17:18,20,12,0.023,0.025,0.025,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,18,2022-01-17
321,2022-01-17:17,24,13,0.02,0.028,0.028,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,17,2022-01-17
322,2022-01-17:16,27,14,0.023,0.024,0.024,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,16,2022-01-17
323,2022-01-17:15,26,14,0.026,0.022,0.022,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,15,2022-01-17
324,2022-01-17:14,28,14,0.028,0.019,0.019,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,14,2022-01-17
325,2022-01-17:13,27,14,0.024,0.024,0.024,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,13,2022-01-17
326,2022-01-17:12,22,16,0.02,0.026,0.026,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,12,2022-01-17
327,2022-01-17:11,26,21,0.017,0.03,0.030,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,11,2022-01-17
328,2022-01-17:10,32,21,0.006,0.048,0.048,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,10,2022-01-17
329,2022-01-17:09,29,15,0.002,0.06,0.060,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,09,2022-01-17
330,2022-01-17:08,25,11,0.002,0.053,0.053,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,08,2022-01-17
331,2022-01-17:07,24,11,0.002,0.051,0.051,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,07,2022-01-17
332,2022-01-17:06,20,10,0.012,0.029,0.029,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,06,2022-01-17
333,2022-01-17:05,24,11,0.023,0.017,0.017,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,05,2022-01-17
334,2022-01-17:04,22,10,0.026,0.013,0.013,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,04,2022-01-17
335,2022-01-17:03,23,9,0.027,0.013,0.013,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,03,2022-01-17
336,2022-01-17:02,23,8,0.028,0.013,0.013,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,02,2022-01-17
337,2022-01-17:01,25,8,0.028,0.013,0.013,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-17,01,2022-01-17
338,2022-01-16:24,20,7,0.024,0.016,0.016,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,24,2022-01-16
339,2022-01-16:23,16,7,0.023,0.02,0.020,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,23,2022-01-16
340,2022-01-16:22,20,8,0.02,0.025,0.025,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,22,2022-01-16
341,2022-01-16:21,20,6,0.024,0.02,0.020,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,21,2022-01-16
342,2022-01-16:20,21,5,0.021,0.026,0.026,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,20,2022-01-16
343,2022-01-16:19,20,3,0.023,0.024,0.024,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,19,2022-01-16
344,2022-01-16:18,22,5,0.029,0.018,0.018,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,18,2022-01-16
345,2022-01-16:17,24,8,0.035,0.012,0.012,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,17,2022-01-16
346,2022-01-16:16,26,9,0.035,0.012,0.012,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,16,2022-01-16
347,2022-01-16:15,32,13,0.036,0.009,0.009,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,15,2022-01-16
348,2022-01-16:14,32,14,0.034,0.01,0.010,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,14,2022-01-16
349,2022-01-16:13,34,18,0.033,0.011,0.011,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,13,2022-01-16
350,2022-01-16:12,30,23,0.03,0.014,0.014,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,12,2022-01-16
351,2022-01-16:11,34,32,0.026,0.019,0.019,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,11,2022-01-16
352,2022-01-16:10,55,44,0.024,0.019,0.019,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,10,2022-01-16
353,2022-01-16:09,84,53,0.016,0.024,0.024,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,09,2022-01-16
354,2022-01-16:08,86,53,0.01,0.028,0.028,0.8,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,08,2022-01-16
355,2022-01-16:07,82,46,0.007,0.031,0.031,0.8,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,07,2022-01-16
356,2022-01-16:06,60,38,0.011,0.027,0.027,0.7,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,06,2022-01-16
357,2022-01-16:05,42,30,0.008,0.04,0.040,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,05,2022-01-16
358,2022-01-16:04,44,29,0.008,0.037,0.037,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,04,2022-01-16
359,2022-01-16:03,48,28,0.003,0.045,0.045,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,03,2022-01-16
360,2022-01-16:02,51,28,0.002,0.051,0.051,0.7,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,02,2022-01-16
361,2022-01-16:01,52,30,0.002,0.052,0.052,0.7,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-16,01,2022-01-16
362,2022-01-15:24,45,29,0.002,0.052,0.052,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,24,2022-01-15
363,2022-01-15:23,39,28,0.002,0.05,0.050,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,23,2022-01-15
364,2022-01-15:22,36,23,0.002,0.054,0.054,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,22,2022-01-15
365,2022-01-15:21,32,19,0.002,0.053,0.053,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,21,2022-01-15
366,2022-01-15:20,30,17,0.002,0.052,0.052,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,20,2022-01-15
367,2022-01-15:19,31,18,0.004,0.048,0.048,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,19,2022-01-15
368,2022-01-15:18,30,18,0.008,0.044,0.044,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,18,2022-01-15
369,2022-01-15:17,34,19,0.016,0.035,0.035,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,17,2022-01-15
370,2022-01-15:16,40,22,0.015,0.036,0.036,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,16,2022-01-15
371,2022-01-15:15,44,24,0.01,0.042,0.042,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,15,2022-01-15
372,2022-01-15:14,45,24,0.009,0.046,0.046,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,14,2022-01-15
373,2022-01-15:13,42,27,0.013,0.039,0.039,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,13,2022-01-15
374,2022-01-15:12,40,27,0.012,0.041,0.041,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,12,2022-01-15
375,2022-01-15:11,39,25,0.007,0.048,0.048,0.6,좋음,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,11,2022-01-15
376,2022-01-15:10,39,24,0.005,0.051,0.051,0.6,좋음,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,10,2022-01-15
377,2022-01-15:09,39,25,0.003,0.057,0.057,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,09,2022-01-15
378,2022-01-15:08,40,23,0.002,0.059,0.059,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,08,2022-01-15
379,2022-01-15:07,38,22,0.002,0.06,0.060,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,07,2022-01-15
380,2022-01-15:06,35,21,0.002,0.056,0.056,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,06,2022-01-15
381,2022-01-15:05,34,21,0.002,0.058,0.058,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,05,2022-01-15
382,2022-01-15:04,39,23,0.002,0.051,0.051,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,04,2022-01-15
383,2022-01-15:03,44,23,0.002,0.054,0.054,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,03,2022-01-15
384,2022-01-15:02,39,24,0.002,0.058,0.058,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,02,2022-01-15
385,2022-01-15:01,39,23,0.002,0.058,0.058,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-15,01,2022-01-15
386,2022-01-14:24,44,22,0.002,0.063,0.063,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,24,2022-01-14
